Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30
H8OH09111,"KRAUS, STEVEN WAYNE MR.",C,2,REP,2720,0,110.1,0,114.07,2723.97,0,0,0,0,0,18375.77,2720,OH,9,,,,,,0,0,3/31/2019,0,0
H8OH07099,"NEUHARDT, SHAREN SWARTZ",C,1,DEM,0,0,0,0,409.09,409.09,0,0,0,0,0,101857.51,0,OH,10,,,,,,0,0,3/31/2019,0,0
H8OH10119,"GASPER, THERESA",C,1,DEM,1000,0,1951.46,0,16604.72,15653.26,0,0,0,0,0,140000,0,OH,10,,,,,,0,0,3/31/2019,0,0
H2OH03067,"TURNER, MICHAEL R",I,2,REP,210484.03,71528.49,39153.11,0,61234.54,232565.46,0,0,0,0,0,0,53450,OH,10,,,,,,85500,0,3/31/2019,0,0
H8OH11141,"FUDGE, MARCIA L.",I,1,DEM,9044.25,0,35540.94,0,923585.14,897088.45,0,0,0,0,0,0,950,OH,11,,,,,,8070.51,0,3/31/2019,0,0
H0OH11072,"MANDEL, JOSHUA A",C,2,REP,23110.69,0,316.25,0,3611043.68,3633838.12,0,0,0,0,0,0,0,OH,11,,,,,,0,0,3/31/2019,0,0
H6OH11160,"GOLDSTEIN, BEVERLY A.",C,2,REP,0,0,105,0,261.83,156.83,0,0,0,0,0,0,0,OH,11,,,,,,0,0,3/31/2019,0,0
H6OH12127,"ALBERTSON, ED",C,1,DEM,0,0,0,0,2085.44,2085.44,0,0,0,0,0,0,0,OH,12,,,,,,0,0,3/31/2019,0,0
H8OH12214,"PATTON, JACKIE",C,1,DEM,93,0,33,0,74.93,134.93,0,0,0,0,0,7998.23,0,OH,12,,,,,,0,0,3/31/2019,0,0
H8OH12271,"RUSSELL, JOHN",O,1,DEM,0,0,150,0,1186.28,1036.28,0,0,0,0,0,0,0,OH,12,,,,,,0,0,2/4/2019,0,0
H8OH12297,"O'CONNOR, DANIEL JAY",O,1,DEM,7813.41,0,43729.49,0,42035.92,6119.84,0,0,0,0,0,0,0,OH,12,,,,,,0,0,3/31/2019,9190.04,0
H0OH12062,"TIBERI, PATRICK J.",I,2,REP,35253.12,0,29705.78,0,5057412.01,5062959.35,0,0,0,0,0,0,0,OH,12,,,,,,0,0,3/31/2019,0,0
H8OH12180,"BALDERSON, WILLIAM TROY",I,2,REP,250790.92,80340.74,57626.25,0,21889.52,215054.19,0,0,0,0,0,55200,49939.33,OH,12,,,,,,120500,0,3/31/2019,0,0
H8OH12198,"HALVERSTADT, JONATHAN PHILIP MR.",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,50000,0,OH,12,,,,,,0,0,5/1/2019,0,0
H8OH12248,"LENEGHAN, MELANIE ANN MRS.",O,2,REP,0,0,9,0,216.49,207.49,0,0,0,0,0,133360,0,OH,12,,,,,,0,0,3/31/2019,0,0
H8OH12263,"KANE, TIM",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,243517.62,0,OH,12,,,,,,0,0,3/31/2019,0,0
H2OH17109,"RYAN, TIMOTHY",I,1,DEM,73939.43,0,124941.9,0,118194.57,67192.1,0,0,0,0,0,0,13939.43,OH,13,,,,,,60000,0,3/31/2019,15,0
H8OH13147,"DEPIZZO, CHRIS",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,100,0,OH,13,,,,,,0,0,3/31/2019,0,0
H8OH13154,"LYRAS, LOUIS GEORGE",C,3,NON,0,0,0,0,6092.6,6092.6,0,0,0,0,0,24000,0,OH,13,,,,,,0,0,3/31/2019,0,0
H8OH14111,"RADER, ELIZABETH ANNE",C,1,DEM,14664.73,0,14964.91,0,6368.82,6068.64,0,0,0,0,0,10000,0,OH,14,,,,,,0,0,3/31/2019,0,0
H2OH14064,"JOYCE, DAVID P",I,2,REP,292138.2,82660.87,130731.66,0,244549.57,405956.11,0,0,0,0,0,0,61195,OH,14,,,,,,147950,0,3/31/2019,0,0
H8OH15134,"NEAL, RICK",C,1,DEM,0,0,1212.81,0,1428.07,215.26,0,0,0,0,0,275000,0,OH,15,,,,,,0,0,3/31/2019,0,0
H2OH15046,"PRYCE, DEBORAH D.",I,2,REP,0,0,63,0,284.78,221.78,0,0,0,0,0,0,0,OH,15,,,,,,0,0,3/31/2019,0,0
H8OH15076,"STIVERS, STEVE MR.",I,2,REP,559023.49,0,114125.38,0,410164.07,855062.18,0,0,0,0,0,0,167850,OH,15,,,,,,379992.62,0,3/31/2019,1500,0
H8OH16090,"GODFREY, AARON PAUL",O,1,DEM,0,0,24,0,611.53,587.53,0,0,0,0,0,27.79,0,OH,16,,,,,,0,0,3/31/2019,0,0
H0OH16097,"RENACCI, JAMES B.",I,2,REP,7700.52,1348.19,12831.07,0,22225.48,17094.93,0,0,0,0,0,262794.25,5982.52,OH,16,,,,,,0,0,3/31/2019,0,0
H8OH16108,"HAGAN, CHRISTINA",O,2,REP,0,0,264.33,0,329.73,65.4,0,0,0,0,0,0,0,OH,16,,,,,,0,0,3/31/2019,0,0
H8OH16124,"GONZALEZ, ANTHONY E",I,2,REP,209737.12,0,60130.05,0,66571.72,216178.79,0,0,0,0,0,40000,34735.64,OH,16,,,,,,175000,0,3/31/2019,0,0
H2OK01085,"DODD, DOUG",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,1,,,,,,0,0,3/31/2019,0,0
H8OK01173,"GILPIN, TIM",O,1,DEM,1340,0,5180.25,0,3989.68,149.43,0,0,0,0,5000,8000,1340,OK,1,,,,,,0,0,3/31/2019,0,0
H0OK01089,"DAHM, NATHAN",O,2,REP,150,0,314.22,0,1434.05,1269.83,0,0,0,0,0,5500,150,OK,1,,,,,,0,0,3/31/2019,0,0
H2OK01143,"BRIDENSTINE, JAMES FREDERICK",I,2,REP,20.1,0,2379.41,0,86618.37,84259.06,0,0,0,0,0,0,0,OK,1,,,,,,0,0,3/31/2019,0,0
H8OK01124,"COLEMAN, ANDY",O,2,REP,1931.3,0,1751.74,0,18830.52,19010.08,0,0,0,0,0,0,0,OK,1,,,,,,0,0,3/31/2019,0,0
H8OK01157,"HERN, KEVIN R",I,2,REP,114402.31,0,38855.6,0,65659.62,141206.33,0,0,0,0,0,1424750,48380,OK,1,,,,,,55900,0,3/31/2019,0,0
H8OK01165,"HARRIS, TIM",O,2,REP,0,0,10166.88,0,10166.88,0,0,0,0,9700.26,0,0,0,OK,1,,,,,,0,0,3/31/2019,0,0
H4OK02089,"BOREN, DAVID DANIEL",C,1,DEM,55258.78,0,2700.76,0,279877.5,332435.52,0,0,0,0,0,0,0,OK,2,,,,,,0,0,3/31/2019,0,0
H8OK02148,"NICHOLS, JASON",C,1,DEM,0,0,221.37,0,10236.74,10015.37,0,0,0,0,0,0,0,OK,2,,,,,,0,0,3/31/2019,0,0
H8OK02163,"MCINTOSH, ELIJAH",C,1,DEM,0,0,25.14,0,25.14,0,0,0,0,0,0,0,0,OK,2,,,,,,0,0,3/31/2019,0,0
H2OK02083,"MULLIN, MARKWAYNE MR.",I,2,REP,108168.67,16325.68,39098.18,0,28043.18,97113.67,0,0,0,0,0,0,15445,OK,2,,,,,,76100,0,3/31/2019,0,0
H6OK02233,"JACKSON, JARRIN DALE",C,2,REP,0,0,0,0,301.74,301.74,0,0,0,0,0,54914.75,0,OK,2,,,,,,0,0,3/31/2019,0,0
H4OK06056,"LUCAS, FRANK D.",I,2,REP,85067.07,0,119504.59,0,445575.94,411138.42,0,0,0,0,0,0,12100,OK,3,,,,,,71900,0,3/31/2019,2700,0
H8OK04094,"BRANNON, MARY",C,1,DEM,300,0,0,0,1785,1785,0,300,0,0,0,300,0,OK,4,,,,,,0,0,3/31/2019,0,0
H2OK04055,"COLE, TOM",I,2,REP,146964.6,0,124819.22,0,1218357.22,1240502.6,0,0,0,0,0,0,96560,OK,4,,,,,,49800,0,3/31/2019,0,0
H2OK04113,"NUTTLE, MARC",C,2,REP,300,0,315.47,0,24.97,9.5,0,300,0,0,0,215335.56,0,OK,4,,,,,,0,0,3/31/2019,0,0
H6OK04114,"TAYLOR, JAMES",C,2,REP,100,0,0,0,69,169,0,0,0,0,0,0,100,OK,4,,,,,,0,0,3/31/2019,0,0
H8OK05109,"HORN, KENDRA",I,1,DEM,377580.7,0,111112.04,0,99492,365960.66,0,0,0,0,0,34800,278234.29,OK,5,,,,,,94503,0,3/31/2019,0,0
H0OK05114,"LANKFORD, JAMES PAUL MR.",C,2,REP,72505.04,0,90340,0,632654.3,614819.34,0,0,0,0,0,0,12910,OK,5,,,,,,58800,0,3/31/2019,0,0
H0OK05197,"GREENE, DAVID",C,2,REP,2000,0,642.08,0,0,1357.92,2000,0,0,0,0,0,0,OK,5,,,,,,0,0,3/31/2019,0,0
H4OK05132,"RUSSELL, STEVEN DANE",I,2,REP,0,0,59017.61,0,93773.94,34756.33,0,0,0,0,0,0,0,OK,5,,,,,,0,0,3/31/2019,0,0
H6OK05228,"CALVEY, KEVIN",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,280100,0,OK,5,,,,,,0,0,3/31/2019,0,0
H2OR01133,"BONAMICI, SUZANNE MS.",I,1,DEM,91984.21,0,86478.72,0,458748.99,464254.48,0,0,0,0,0,0,38984.21,OR,1,,,,,,53000,0,3/31/2019,100,0
H2OR01190,"MORGAN, DELINDA",C,2,REP,0,0,0,0,13,13,0,0,0,0,0,0,0,OR,1,,,,,,0,0,3/31/2019,0,0
H8OR02161,"MCLEOD-SKINNER, JAMIE",C,1,DEM,6401,0,5499.89,0,6710.86,7611.97,0,0,0,0,0,0,1871,OR,2,,,,,,0,0,3/31/2019,0,0
H6OR02116,"WALDEN, GREGORY P. MR.",I,2,REP,328880.41,0,326123.69,0,1420205.94,1422962.66,0,0,0,0,0,0,94945.7,OR,2,,,,,,232000,0,3/31/2019,0,0
H6OR03064,"BLUMENAUER, EARL",I,1,DEM,83302.3,0,128666.49,0,892433.4,847069.21,0,0,0,0,0,0,48940.19,OR,3,,,,,,33500,0,3/31/2019,2525,0
H8OR03102,"HARRISON, THOMAS S IV",C,2,REP,0,0,30,0,465.8,435.8,0,0,0,0,0,0,0,OR,3,,,,,,0,0,3/31/2019,0,0
H6OR04047,"DEFAZIO, PETER A",I,1,DEM,319581.45,0,178300.61,0,1115826.13,1257106.97,0,0,0,0,0,0,100944.94,OR,4,,,,,,218000,0,3/31/2019,25,0
H8OR04159,"ARCANGEL, DANIEL R",C,1,DEM,0,0,0,0,167.75,167.75,0,0,0,0,0,0,0,OR,4,,,,,,0,0,3/31/2019,0,0
H0OR04081,"ROBINSON, ART DR.",C,2,REP,525,0,21000,0,46569.19,26094.19,0,0,0,20000,0,18816.21,525,OR,4,,,,,,0,0,3/31/2019,0,0
H6OR04203,"PERKINS, JO RAE",C,2,REP,0,0,131.52,0,0,-131.52,0,0,0,0,0,0,0,OR,4,,,,,,0,0,3/31/2019,0,0
H8OR04142,"BOICE, COURT",C,2,REP,300,0,0,0,11,311,300,0,0,0,0,0,0,OR,4,,,,,,0,0,3/31/2019,0,0
H8OR05107,"SCHRADER, KURT",I,1,DEM,185972.48,0,82700.42,0,2420380.51,2523652.57,0,0,0,0,0,0,36354.61,OR,5,,,,,,149000,88,3/31/2019,2700,0
H0OR05088,"ROMAN, ANGELA",C,2,REP,2752.09,0,114.26,0,0,2637.83,91.59,0,0,0,0,0,2660.5,OR,5,,,,,,0,0,3/31/2019,0,0
H8OR05198,"CALLAHAN, MARK ALLEN",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,22800,0,OR,5,,,,,,0,0,3/31/2019,0,0
H8OR05206,"NATIONS, JOEY",C,2,REP,7897,0,5663,0,0,2234,0,128,0,128,0,0,7768,OR,5,,,,,,0,0,3/31/2019,4,0
H8PA01153,"BRADY, ROBERT A",I,1,DEM,21013.61,0,15806.82,0,3725.04,8931.83,0,0,0,0,0,236733.39,0,PA,1,,,,,,0,0,3/31/2019,0,0
H8PA08174,"WALLACE, HENRY SCOTT",O,1,DEM,11367.46,11102.96,29971.06,0,636656.46,618052.86,0,0,0,0,0,500000,0,PA,1,,,,,,0,0,3/31/2019,2700,0
H6PA08277,"FITZPATRICK, BRIAN",I,2,REP,439764.24,149523.96,89803.23,0,116634.82,466595.83,0,0,0,0,0,24750,55367.54,PA,1,,,,,,232785.18,0,3/31/2019,600,0
H4PA13199,"BOYLE, BRENDAN F",I,1,DEM,100032.23,0,99021.19,50000,668407.46,669418.5,0,0,0,0,0,0,36940,PA,2,,,,,,60000,0,3/31/2019,0,0
H8PA01245,"LAWRENCE, MICHELE",O,1,DEM,0,0,10.8,0,39535.55,39524.75,0,0,0,0,0,331440.66,0,PA,2,,,,,,0,0,3/31/2019,0,0
H6PA02171,"EVANS, DWIGHT",I,1,DEM,75494.5,0,56223.66,0,21481.49,40752.33,0,0,0,0,0,0,28393.89,PA,3,,,,,,47100.61,0,3/31/2019,85,40
H4PA21051,"ENGLISH, PHILIP S.",I,2,REP,0,0,0,0,383.93,383.93,0,0,0,0,0,20000,0,PA,3,,,,,,0,0,3/31/2019,0,0
H8PA04108,"CORBIN-JOHNSON, SHAVONNIA",C,1,DEM,0,0,0,0,11085.08,11085.08,0,0,0,0,0,0,0,PA,4,,,,,,0,0,3/31/2019,0,0
H8PA04116,"DEAN, MADELEINE",I,1,DEM,115425.68,0,76406.95,0,144526.31,183545.04,0,0,0,5000,0,187500,24871.14,PA,4,,,,,,88350,0,3/31/2019,0,0
H8PA15286,"DAVID, DAN",O,2,REP,2729.21,0,3017.53,0,2164.77,1876.45,0,0,0,0,0,268152.06,0,PA,4,,,,,,0,0,3/31/2019,0,0
H6PA07113,"LI, LINDY",C,1,DEM,0,0,0,0,59614.78,59614.78,0,0,0,0,0,0,0,PA,5,,,,,,0,0,3/31/2019,0,0
H8PA05246,"WERTIME, DAVID",C,1,DEM,0,0,789.76,0,31677.1,30887.34,0,0,0,0,0,0,0,PA,5,,,,,,0,0,3/31/2019,0,0
H8PA05261,"ARATA, LARRY V MR. III",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,1000,0,PA,5,,,,,,0,0,9/30/2019,0,0
H8PA05279,"KIRKLAND, THADDEUS",C,1,DEM,0,0,0,0,-3439.86,-3439.86,0,0,0,0,0,5692.68,0,PA,5,,,,,,0,0,1/31/2019,0,0
H8PA07101,"MUROFF, DANIEL",O,1,DEM,0,0,10476.18,0,27285.7,16809.52,0,0,0,0,0,0,0,PA,5,,,,,,0,0,3/31/2019,0,0
H8PA07168,"CHAUNCEY, SHELLY WILSON",O,1,DEM,0,0,2229.34,0,-511.41,-2740.75,0,0,0,1114.67,0,2385.33,0,PA,5,,,,,,0,0,3/31/2019,0,0
H8PA07200,"SCANLON, MARY GAY",I,1,DEM,124399.87,0,69919.84,0,113913.16,168393.19,0,0,0,0,0,250000,75691.47,PA,5,,,,,,29500,0,3/31/2019,0,0
H8PA06087,"HOULAHAN, CHRISSY",I,1,DEM,374267.55,0,115307.27,0,952055.91,1211016.19,0,0,0,0,0,0,227227.85,PA,6,,,,,,116510,0,3/31/2019,5380.77,0
H0PA06076,"COSTELLO, RYAN A",I,2,REP,1140.58,0,7697.99,0,668913.6,662356.19,0,0,0,0,0,0,0,PA,6,,,,,,0,0,3/31/2019,0,0
H0PA06159,"STERN, EVERETT MR.",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,6,,,,,,0,0,5/30/2019,0,0
H2PA06114,"GERLACH, JIM",C,2,REP,675.53,0,5339.33,0,316512.75,311848.95,0,0,0,0,0,0,0,PA,6,,,,,,0,0,3/31/2019,0,0
H8PA07192,"MCCAULEY, GREGORY MICHAEL",O,2,REP,0,0,1681.38,0,55372.48,53691.1,0,0,0,0,0,75000,0,PA,6,,,,,,0,0,3/31/2019,0,0
H2PA15099,"DAUGHERTY, RICHARD D",O,1,DEM,0,0,0,0,64.36,64.36,0,0,0,0,0,0,0,PA,7,,,,,,0,0,3/31/2019,0,0
H8PA15229,"WILD, SUSAN",I,1,DEM,228769.66,0,65457.66,0,25907.69,189219.69,0,5000,0,5000,0,18300,141269.66,PA,7,,,,,,82500,0,3/31/2019,694.5,0
H0PA07074,"WELCH, STEVEN D",O,2,REP,0,0,0,0,26.11,26.11,0,0,0,0,0,250000,0,PA,7,,,,,,0,0,3/31/2019,0,0
H0PA07082,"MEEHAN, PATRICK L. MR",I,2,REP,2043.95,0,42596.77,0,1514247.5,1473694.68,0,0,0,0,0,0,0,PA,7,,,,,,0,0,3/31/2019,0,0
H8PA15245,"NOTHSTEIN, MARTY MR.",O,2,REP,0,0,25769.98,0,26769.98,1000,0,0,0,18026.31,0,126973.69,0,PA,7,,,,,,0,0,3/31/2019,0,0
H8PA15260,"BROWNING, DEAN NAPIER",C,2,REP,106150,0,1042,0,6.28,105114.28,0,100000,0,0,0,270000,6150,PA,7,,,,,,0,0,3/31/2019,0,0
H2PA17079,"CARTWRIGHT, MATTHEW A.",I,1,DEM,278784.8,0,55268.45,0,429799.06,653315.41,0,0,0,0,0,275000,187784.8,PA,8,,,,,,91000,0,3/31/2019,5418,0
H4PA08074,"FITZPATRICK, MICHAEL G.",I,2,REP,0.12,0,13445.89,0,122347.25,108901.48,0,0,0,0,0,0,0,PA,8,,,,,,0,0,3/31/2019,0,0
H8PA17050,"CHRIN, JOHN R",C,2,REP,13589.1,0,15046.4,0,3664.32,2207.02,0,0,0,13500,0,470000,0,PA,8,,,,,,0,0,3/31/2019,0,0
H6PA16338,"WEGMAN, GARY",O,1,DEM,0,0,0,0,161.13,161.13,0,0,0,0,0,31850,0,PA,9,,,,,,0,0,3/31/2019,0,0
H8PA09081,"QUICK, LAURA",O,1,DEM,200.1,0,830.1,0,0,-630,0,200,0,0,0,1866.37,0.1,PA,9,,,,,,0,0,3/31/2019,25,0
H8PA11095,"WOLFF, DENNY",O,1,DEM,0,0,34028,0,34028,0,0,0,0,34028,0,0,0,PA,9,,,,,,0,0,4/15/2019,0,0
H2PA09035,"SHUSTER, WILLIAM MR.",I,2,REP,182,0,21916.48,0,656327.77,634593.29,0,0,0,0,0,0,0,PA,9,,,,,,0,0,3/31/2019,0,0
H8PA09032,"REED, DAVE",O,2,REP,0,0,0,0,3012.19,3012.19,0,0,0,0,0,0,0,PA,9,,,,,,0,0,3/31/2019,0,0
H8PA09073,"HALCOVAGE, GEORGE F. JR.",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,9,,,,,,0,0,3/31/2019,0,0
H8PA10147,"MEUSER, DANIEL",I,2,REP,71445,0,18929.26,0,12658.25,65173.99,10000,0,0,0,0,500000,18195,PA,9,,,,,,43250,0,3/31/2019,0,0
H8PA15237,"UEHLINGER, SCOTT",O,2,REP,0,0,0,0,110.41,110.41,0,0,0,0,0,14500,0,PA,9,,,,,,0,0,3/31/2019,0,0
H0PA10102,"BRIER, THOMAS F JR",C,1,DEM,100026,0,8526.98,0,0,91499.02,7000,0,0,0,0,0,93026,PA,10,,,,,,0,0,3/31/2019,0,0
H6PA16296,"HARTMAN, CHRISTINA M",C,1,DEM,0,0,2132.79,0,25229.65,23096.86,0,0,0,0,0,17000,0,PA,10,,,,,,0,0,3/31/2019,0,0
H8PA04090,"SCOTT, GEORGE",C,1,DEM,0,0,5040.63,0,22025.21,16984.58,0,0,0,0,0,0,0,PA,10,,,,,,0,0,3/31/2019,1063.35,0
H8PA10170,"HERSCHEL, JUDITH L",C,1,DEM,0,0,0,0,194.73,194.73,0,0,0,0,0,9976,0,PA,10,,,,,,0,0,3/31/2019,0,0
H8PA10204,"FEIGL-DING, ERIC",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,66200,0,PA,10,,,,,,0,0,3/31/2019,0,0
H2PA04135,"PERRY, SCOTT",I,2,REP,192208.23,0,48664.21,0,54079.36,197623.38,0,0,0,0,0,0,127453.3,PA,10,,,,,,62750,0,5/1/2019,0,0
H6PA11073,"MARSICANO, MICHAEL PAUL",C,1,DEM,0,0,0,0,8740.91,8740.91,0,0,0,0,0,418.43,0,PA,11,,,,,,0,0,4/12/2019,0,0
H8PA16078,"KING, JESSICA",O,1,DEM,1076.68,0,70271.4,0,72712.42,3517.7,0,0,0,0,0,0,0,PA,11,,,,,,0,0,3/31/2019,0,250
H6PA16320,"SMUCKER, LLOYD K.",I,2,REP,86722.89,21641.89,22158.43,0,10160.89,74725.35,0,0,0,0,0,119265.85,24081,PA,11,,,,,,41000,0,3/31/2019,0,0
H8PA11111,"BEILER, CHET",O,2,REP,0,0,0,0,948.91,948.91,0,0,0,0,0,250000,0,PA,11,,,,,,0,0,3/31/2019,0,0
H4PA12043,"MCCLELLAND, ERIN",C,1,DEM,150,0,150,0,866.28,866.28,150,0,0,0,0,54030.55,0,PA,12,,,,,,0,0,3/31/2019,0,0
H8PA05204,"FRIEDENBERG, MARC",O,1,DEM,153998.73,0,121208.14,0,67758.07,134890.14,0,0,25000,0,0,0,126548.73,PA,12,,,,,,1450,1000,5/1/2019,0,0
H0PA10078,"MARINO, THOMAS ANTHONY",I,2,REP,1685.27,0,53351.12,0,77896.65,26230.8,0,0,0,0,0,0,0,PA,12,,,,,,0,0,3/31/2019,0,-500
H0PA12173,"WHEELAND, JEFF C.",O,2,REP,4800,0,1252.49,0,0,3547.51,0,0,0,0,0,6220.3,0,PA,12,,,,,,4800,0,3/31/2019,0,0
H0PA12181,"KELLER, FRED",I,2,REP,400236.87,0,262866.59,0,0,137370.28,2899.65,0,0,0,0,2000,258529.59,PA,12,,,,,,133757.63,5000,5/1/2019,2393.64,0
H8PA10188,"MCLINKO, DOUG",C,2,REP,100,0,1301.8,0,8927.39,7725.59,0,0,0,0,0,11500,100,PA,12,,,,,,0,0,3/31/2019,0,0
H2PA13078,"MARGOLIES-MEZVINSKY, MARJORIE",O,1,DEM,0,0,0,0,361.89,361.89,0,0,0,0,0,251739.5,0,PA,13,,,,,,0,0,3/31/2019,0,0
H8PA13133,"OTTAWAY, BRENT M",C,1,DEM,218.1,0,5223,0,760.32,-4244.58,0,0,0,0,0,0,217,PA,13,,,,,,1.1,0,3/31/2019,0,0
H2PA09092,"SCHOOLEY, TRAVIS",C,2,REP,0,0,0,0,406,406,0,0,0,0,0,0,0,PA,13,,,,,,0,0,3/31/2019,0,0
H4PA09056,"HALVORSON, ARTHUR L",C,2,REP,0,0,0,0,23239.74,23239.74,0,0,0,0,0,427000,0,PA,13,,,,,,0,0,3/31/2019,0,0
H8PA09024,"EICHELBERGER, JOHN H. JR.",C,2,REP,0,0,15.8,0,1150,1134.2,0,0,0,0,0,50256.5,0,PA,13,,,,,,0,0,3/31/2019,0,0
H8PA13125,"JOYCE, JOHN",I,2,REP,127234,0,53356.11,0,60342.27,134220.16,0,0,0,0,0,296000,41616,PA,13,,,,,,84600,1000,3/31/2019,4400,0
H8PA12069,"PRIGG, THOMAS LEE",C,1,DEM,0,0,0,0,-152.22,-152.22,0,0,0,0,0,0,0,PA,14,,,,,,0,0,3/31/2019,0,0
H8PA14065,"BOERIO, BIBIANA",C,1,DEM,85.8,0,5648.15,0,23636.89,18074.54,0,0,0,0,0,227500,0,PA,14,,,,,,0,0,3/31/2019,0,0
H8PA18157,"SOLOMON, ROBERT",O,1,DEM,0,0,9159.84,0,4579.92,0,0,0,0,9159.84,0,141720.08,0,PA,14,,,,,,0,0,3/31/2019,0,0
H8PA18199,"RESCHENTHALER, GUY MR.",I,2,REP,179817.78,0,80781.45,0,17785.31,116821.64,0,0,0,0,0,16726.45,61766,PA,14,,,,,,117415,0,3/31/2019,0,0
H2PA15107,"EATON, J JACKSON",C,1,DEM,0,0,150,0,51860,51710,0,0,0,0,0,0,0,PA,15,,,,,,0,0,3/31/2019,0,0
H8PA09065,"BOSER, SUSAN",O,1,DEM,0,0,0,0,-1176.74,-1176.74,0,0,0,0,0,26505.31,0,PA,15,,,,,,0,0,3/31/2019,0,0
H8PA05071,"THOMPSON, GLENN",I,2,REP,155126.13,0,120548.58,2000,232188.35,266765.9,0,0,0,0,0,0,76264.81,PA,15,,,,,,76850,0,3/31/2019,0,0
H8PA15195,"MACKENZIE, RYAN EDWARD",O,2,REP,0,0,15.8,0,76024.08,76008.28,0,0,0,0,0,0,0,PA,15,,,,,,0,0,3/31/2019,0,0
H4PA21069,"DINICOLA, RONALD A. MR.",C,1,DEM,6869.7,0,343.05,0,3136.09,9662.74,0,0,0,0,0,133796,0,PA,16,,,,,,0,0,3/31/2019,0,0
H8PA03126,"RIEGER, CHRIS",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,16,,,,,,0,0,3/31/2019,0,0
H0PA03271,"KELLY, GEORGE J JR",I,2,REP,461307.55,82660.88,100096.25,0,38377.14,399588.44,0,0,0,0,0,90000,121625,PA,16,,,,,,244294.32,0,3/31/2019,500,0
H8PA12101,"LINSENMAYER, RAYMOND",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,17,,,,,,0,0,2/1/2019,0,0
H8PA18181,"LAMB, CONOR",I,1,DEM,203020.36,0,122268.5,0,238554.41,319306.27,0,0,0,0,0,353.97,129520.36,PA,17,,,,,,73500,0,3/31/2019,557.77,500
H0PA04220,"ROTHFUS, KEITH MR.",I,2,REP,3166.46,3166.46,7224.41,0,36590.39,32532.44,0,0,0,0,0,0,0,PA,17,,,,,,0,0,3/31/2019,0,-3000
H6PA17161,"GEISSINGER, GLENN A",C,2,REP,0,0,0,0,784,784,0,0,0,0,0,17752.94,0,PA,17,,,,,,0,0,3/31/2019,0,0
H2PA14092,"BROOKS, JANIS C DR",C,1,DEM,174,0,174,0,237.38,237.38,0,0,0,0,0,0,174,PA,18,,,,,,0,0,3/31/2019,0,0
H4PA18131,"DOYLE, MICHAEL",I,1,DEM,55538.46,0,48630.01,0,256877.92,263786.37,0,0,0,0,0,0,5635,PA,18,,,,,,49500,0,3/31/2019,0,0
H8PA18272,"BROOKS, JANIS C REV DR",,1,DEM,174,0,174,0,237.38,237.38,0,0,0,0,0,0,174,PA,18,,,,,,0,0,3/31/2019,0,0
H0PR00051,"HERNANDEZ-MAYORAL, JOSE A",C,1,DEM,0,0,0,0,143.26,143.26,0,0,0,0,0,758400.79,0,PR,0,,,,,,0,0,3/31/2019,0,0
H8PR00062,"PIERLUISI, PEDRO",I,1,DEM,0,0,0,0,10341.21,10341.21,0,0,0,0,0,82822.51,0,PR,0,,,,,,0,0,3/31/2019,0,0
H6PR00082,"GONZALEZ COLON, JENNIFFER",I,3,NPP,19200,0,12117.1,0,301557.43,308640.33,0,0,0,0,0,0,9200,PR,0,,,,,,10000,0,3/31/2019,0,0
H4PR00095,"VIVONI, MIGUEL HERNANDEZ",O,3,OTH,0,0,0,0,-482.58,-482.58,0,0,0,0,0,9967.6,0,PR,0,,,,,,0,0,3/31/2019,0,0
H0RI01073,"CICILLINE, DAVID N",I,1,DEM,202582.34,53997,78443.67,0,697367.43,821506.1,0,0,0,0,0,0,78629.89,RI,1,,,,,,68500,0,3/31/2019,0,1000
H0RI01081,"LYNCH, WILLIAM J",O,1,DEM,0,0,0,0,-1195.79,-1195.79,0,0,0,0,0,107500,0,RI,1,,,,,,0,0,3/31/2019,0,0
H8RI01092,"WYSOCKI, FREDERICK J",C,2,REP,0,0,0,0,1353.28,1353.28,0,0,0,0,0,2804.71,0,RI,1,,,,,,0,0,3/31/2019,0,0
H0RI02139,"LANGEVIN, JAMES R HONORABLE",I,1,DEM,141365.26,0,84776.45,0,1031499.63,1088088.44,0,0,0,0,1609,0,66978,RI,2,,,,,,70250,0,3/31/2019,0,0
